Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
0.521,0.988,7.0,-2.776,0.0,0.0756,0.0637,0.0858,0.166,0.389,124.994,celticmetal
0.277,0.936,7.0,-4.689,0.0,0.0544,4.48e-05,0.0451,0.0983,0.0376,89.994,celticmetal
0.542,0.94,2.0,-2.43,0.0,0.0442,0.0011,0.0,0.435,0.138,129.98,celticmetal
0.51,0.676,0.0,-6.304,1.0,0.0271,0.00146,0.0565,0.555,0.136,100.038,celticmetal
0.457,0.998,11.0,-3.23,0.0,0.186,5.13e-05,0.000323,0.405,0.0381,118.044,celticmetal
0.442,0.959,10.0,-3.201,0.0,0.0607,0.00118,0.0,0.329,0.362,90.012,celticmetal
0.431,0.996,11.0,-2.705,0.0,0.147,7.15e-05,7.99e-05,0.13,0.063,114.984,celticmetal
0.0989,0.808,5.0,-7.069,1.0,0.0693,0.000721,0.0452,0.924,0.232,189.375,celticmetal
0.186,0.958,11.0,-3.718,1.0,0.155,0.000144,0.54,0.0438,0.142,165.308,celticmetal
0.34,0.967,11.0,-4.555,0.0,0.21,0.00123,0.00027,0.261,0.194,159.879,celticmetal
0.308,0.965,8.0,-3.172,1.0,0.0591,2.28e-05,0.0648,0.117,0.189,175.036,celticmetal
0.678,0.653,9.0,-9.161,0.0,0.0522,0.534,0.00523,0.794,0.639,130.51,celticmetal
0.548,0.279,2.0,-13.565,1.0,0.0368,0.553,0.252,0.15,0.423,79.975,celticmetal
0.556,0.762,0.0,-6.426,0.0,0.0372,0.0141,0.0181,0.154,0.348,111.155,celticmetal
0.247,0.63,7.0,-6.615,1.0,0.0403,0.0444,0.00911,0.103,0.318,72.506,celticmetal
0.54,0.584,7.0,-9.579,1.0,0.0254,0.0108,0.00296,0.253,0.244,139.261,celticmetal
0.195,0.959,0.0,-4.405,1.0,0.13,8.8e-05,0.0294,0.0639,0.078,92.465,celticmetal
0.451,0.86,2.0,-5.24,1.0,0.0361,0.000721,1.11e-06,0.11,0.452,79.967,celticmetal
0.474,0.439,5.0,-10.329,1.0,0.0282,0.79,0.463,0.133,0.327,94.2,celticmetal
0.474,0.939,2.0,-5.134,1.0,0.0613,0.00348,2.22e-05,0.321,0.471,128.954,celticmetal
0.195,0.937,4.0,-4.798,1.0,0.0939,0.000149,0.0,0.127,0.439,157.426,celticmetal
0.51,0.485,10.0,-8.081,1.0,0.0262,0.0324,0.000159,0.104,0.43,80.009,celticmetal
0.509,0.843,7.0,-5.628,1.0,0.0275,0.00104,1.21e-05,0.0882,0.479,156.073,celticmetal
0.316,0.973,4.0,-4.694,1.0,0.131,0.000163,0.0,0.117,0.224,165.022,celticmetal
0.44,0.824,6.0,-3.565,1.0,0.0408,0.00557,1.85e-06,0.376,0.499,82.038,celticmetal
0.426,0.813,8.0,-3.963,1.0,0.0318,1.94e-05,0.022,0.0937,0.228,149.013,celticmetal
0.387,0.748,4.0,-4.861,0.0,0.034,0.019,0.342,0.105,0.368,94.971,celticmetal
0.435,0.901,10.0,-3.694,0.0,0.0429,0.000303,0.0072,0.185,0.547,143.646,celticmetal
0.44,0.975,2.0,-3.906,1.0,0.0596,0.000211,0.00819,0.277,0.0737,96.039,celticmetal
0.341,0.747,9.0,-5.605,0.0,0.0429,0.0808,0.0,0.232,0.127,146.01,celticmetal
0.386,0.836,2.0,-6.305,0.0,0.0479,0.00513,0.000526,0.172,0.398,119.887,celticmetal
0.511,0.857,2.0,-6.314,1.0,0.0442,0.000112,0.957,0.157,0.427,112.99,celticmetal
0.651,0.939,0.0,-3.001,1.0,0.0353,0.0127,0.00252,0.319,0.824,133.006,celticmetal
0.461,0.897,7.0,-4.573,1.0,0.0444,0.0167,0.0,0.26,0.738,116.081,celticmetal
0.376,0.845,7.0,-6.395,0.0,0.0405,0.000154,7.29e-05,0.303,0.416,139.977,celticmetal
0.404,0.766,2.0,-6.109,1.0,0.044,3.57e-05,0.822,0.0435,0.645,93.895,celticmetal
0.442,0.909,5.0,-4.606,0.0,0.0444,0.000435,1.95e-05,0.124,0.334,135.089,celticmetal
0.511,0.972,10.0,-3.751,1.0,0.0413,5.36e-06,0.00101,0.19,0.532,132.97,celticmetal
0.551,0.977,6.0,-3.874,1.0,0.0882,0.00215,0.0272,0.0734,0.3,128.994,celticmetal
0.52,0.724,1.0,-8.277,0.0,0.0364,0.019,0.163,0.137,0.421,90.014,celticmetal
0.277,0.863,4.0,-5.378,1.0,0.0343,1.51e-05,0.00372,0.134,0.276,94.044,celticmetal
0.665,0.474,7.0,-7.033,1.0,0.0344,0.302,0.000147,0.39,0.499,108.981,celticmetal
0.663,0.948,0.0,-4.969,0.0,0.0381,0.0112,0.00103,0.228,0.726,110.989,celticmetal
0.339,0.896,9.0,-3.487,0.0,0.0458,0.0137,0.00165,0.105,0.377,99.974,celticmetal
0.343,0.961,2.0,-4.516,1.0,0.0963,7.27e-05,0.18,0.21,0.427,110.573,celticmetal
0.553,0.814,0.0,-6.602,1.0,0.0404,0.0516,2.02e-05,0.123,0.792,82.958,celticmetal
0.546,0.847,7.0,-6.927,1.0,0.0524,0.000658,0.867,0.0848,0.557,94.997,celticmetal
0.499,0.956,6.0,-4.086,0.0,0.183,0.000483,0.0,0.337,0.199,116.902,celticmetal
0.207,0.94,8.0,-3.645,1.0,0.101,0.000762,0.00031,0.338,0.0988,152.732,celticmetal
0.32,0.95,8.0,-3.359,1.0,0.0508,3.56e-05,0.792,0.347,0.51,133.959,celticmetal
0.641,0.834,11.0,-4.969,1.0,0.031,0.00963,0.00108,0.187,0.664,97.026,celticmetal
0.185,0.95,9.0,-3.715,1.0,0.0797,3.47e-05,0.473,0.129,0.637,170.864,celticmetal
0.382,0.759,11.0,-4.496,0.0,0.0425,0.04,0.000198,0.0785,0.533,89.846,celticmetal
0.588,0.959,0.0,-3.639,1.0,0.121,0.287,0.711,0.351,0.542,110.017,celticmetal
0.354,0.874,4.0,-4.627,0.0,0.0584,0.0873,0.0,0.102,0.447,105.851,celticmetal
0.606,0.865,2.0,-3.964,0.0,0.0378,0.317,0.000676,0.162,0.709,85.0,celticmetal
0.315,0.715,10.0,-6.8,0.0,0.0463,0.00065,0.272,0.0785,0.223,134.557,celticmetal
0.726,0.474,1.0,-7.834,0.0,0.0491,0.803,0.0,0.258,0.57,116.027,celticmetal
0.385,0.416,0.0,-14.044,1.0,0.03,0.286,0.208,0.35,0.147,110.131,celticmetal
0.497,0.89,8.0,-4.559,0.0,0.0445,0.00055,0.00129,0.255,0.249,133.047,celticmetal
0.665,0.419,2.0,-9.315,1.0,0.0353,0.34,0.0,0.184,0.277,128.987,celticmetal
0.666,0.493,5.0,-9.593,1.0,0.0297,0.842,0.0,0.225,0.611,90.842,celticmetal
0.645,0.665,0.0,-6.393,1.0,0.0278,0.244,0.0,0.339,0.751,145.018,celticmetal
0.358,0.93,7.0,-3.389,1.0,0.0715,7.73e-06,1.28e-06,0.191,0.309,142.011,celticmetal
0.459,0.857,6.0,-6.089,0.0,0.0491,0.00034,0.000614,0.151,0.206,120.092,celticmetal
0.654,0.75,4.0,-5.228,0.0,0.0297,0.083,0.0,0.381,0.579,98.522,celticmetal
0.477,0.862,2.0,-3.924,0.0,0.0311,0.222,0.0,0.158,0.769,172.858,celticmetal
0.366,0.963,2.0,-3.967,1.0,0.0685,0.000251,8.37e-05,0.244,0.749,175.905,celticmetal
0.606,0.619,2.0,-7.671,1.0,0.0373,0.000535,0.00574,0.184,0.58,124.006,celticmetal
0.552,0.94,2.0,-3.965,1.0,0.0396,0.00375,0.0,0.547,0.931,149.332,celticmetal
0.571,0.949,9.0,-3.437,1.0,0.0343,0.0125,0.0,0.365,0.952,156.291,celticmetal
0.477,0.993,11.0,-2.149,0.0,0.0942,0.00442,0.00385,0.0685,0.693,101.099,celticmetal
0.378,0.991,9.0,-2.897,1.0,0.0779,0.00526,0.0,0.371,0.754,164.969,celticmetal
0.223,0.982,11.0,-4.405,0.0,0.0994,9.16e-06,9.79e-06,0.0712,0.731,179.276,celticmetal
0.3,0.99,9.0,-3.205,0.0,0.0782,0.000118,0.186,0.0903,0.662,165.297,celticmetal
0.479,0.9,4.0,-4.365,0.0,0.0297,9.09e-06,0.215,0.0858,0.563,109.309,celticmetal
0.373,0.924,8.0,-6.321,1.0,0.0593,0.00125,0.000112,0.347,0.675,195.218,celticmetal
0.538,0.973,5.0,-4.087,1.0,0.143,1.01e-05,0.718,0.123,0.413,117.011,celticmetal
0.462,0.679,6.0,-9.657,1.0,0.0268,0.0157,2e-05,0.358,0.591,79.694,celticmetal
0.612,0.941,4.0,-3.248,1.0,0.0465,0.381,2.29e-06,0.403,0.531,125.067,celticmetal
0.71,0.552,7.0,-6.301,1.0,0.0349,0.411,0.0,0.237,0.926,114.189,celticmetal
0.721,0.65,6.0,-10.263,0.0,0.098,0.27,0.00141,0.098,0.855,137.891,celticmetal
0.611,0.767,8.0,-6.72,1.0,0.0303,0.0919,0.199,0.0948,0.783,87.947,celticmetal
0.346,0.5,7.0,-6.661,1.0,0.034,0.259,3.61e-05,0.09,0.138,100.32,celticmetal
0.678,0.497,0.0,-8.495,1.0,0.0239,0.415,0.000308,0.135,0.634,87.919,celticmetal
0.457,0.424,9.0,-8.861,0.0,0.0271,0.351,0.0,0.105,0.134,137.769,celticmetal
0.627,0.835,4.0,-7.104,0.0,0.033,0.752,0.862,0.128,0.801,122.914,celticmetal
0.498,0.715,7.0,-6.462,1.0,0.0298,0.0894,1.59e-06,0.0726,0.281,80.025,celticmetal
0.569,0.758,11.0,-6.246,0.0,0.0288,0.0289,0.00044,0.0962,0.19,77.996,celticmetal
0.637,0.927,2.0,-4.38,0.0,0.0414,0.0097,4.57e-05,0.0465,0.874,111.967,celticmetal
0.611,0.912,4.0,-5.106,0.0,0.0365,0.000515,0.0,0.133,0.567,120.058,celticmetal
0.417,0.958,5.0,-3.604,0.0,0.122,0.00592,0.000255,0.11,0.176,129.933,celticmetal
0.53,0.907,7.0,-6.117,1.0,0.0901,0.00693,0.0512,0.269,0.541,109.503,celticmetal
0.432,0.93,0.0,-5.757,1.0,0.0518,5.97e-06,0.93,0.203,0.323,129.996,celticmetal
0.547,0.62,7.0,-9.823,1.0,0.0309,0.0564,2.49e-05,0.0937,0.426,78.598,celticmetal
0.505,0.929,9.0,-4.69,0.0,0.0529,0.00068,0.0,0.167,0.419,77.991,celticmetal
0.484,0.823,0.0,-5.813,1.0,0.0515,0.0585,0.0,0.224,0.339,165.814,celticmetal
0.611,0.812,9.0,-5.101,1.0,0.0461,0.638,0.0372,0.409,0.799,136.12,celticmetal
0.463,0.709,11.0,-4.711,1.0,0.0279,0.0166,5.15e-06,0.176,0.581,159.537,celticmetal
0.367,0.85,6.0,-7.735,1.0,0.051,0.0642,0.0082,0.292,0.464,171.557,celticmetal
0.558,0.625,2.0,-6.255,0.0,0.0264,0.0783,0.759,0.293,0.45,106.962,celticmetal
0.524,0.355,4.0,-9.258,0.0,0.0279,0.877,0.436,0.113,0.317,136.991,celticmetal
0.685,0.801,2.0,-4.317,1.0,0.038,0.0241,4.09e-05,0.283,0.654,88.505,celticmetal
0.535,0.878,0.0,-5.46,1.0,0.0399,0.00132,1.25e-06,0.411,0.668,105.02,celticmetal
0.664,0.583,0.0,-9.49,1.0,0.03,0.151,0.771,0.0984,0.64,113.009,celticmetal
0.422,0.963,5.0,-3.827,0.0,0.0954,7.98e-06,0.000152,0.351,0.214,132.114,celticmetal
0.431,0.904,7.0,-4.537,0.0,0.0422,0.00254,0.000336,0.254,0.557,112.002,celticmetal
0.53,0.907,7.0,-6.117,1.0,0.0901,0.00693,0.0512,0.269,0.541,109.503,celticmetal
0.517,0.922,4.0,-4.926,0.0,0.0452,0.0684,0.0693,0.364,0.685,102.552,celticmetal
0.527,0.916,7.0,-5.896,1.0,0.0583,0.00112,0.0268,0.327,0.715,124.952,celticmetal
0.363,0.835,0.0,-5.773,0.0,0.065,0.0151,1.65e-05,0.0748,0.22,149.186,celticmetal
0.58,0.87,6.0,-6.232,0.0,0.0646,0.0841,0.392,0.0752,0.677,145.04,celticmetal
0.395,0.898,7.0,-6.625,1.0,0.117,0.04,0.000477,0.325,0.549,170.078,celticmetal
0.477,0.965,10.0,-3.245,0.0,0.155,0.000706,1.03e-06,0.301,0.584,110.015,celticmetal
0.509,0.855,8.0,-4.567,1.0,0.046,3.72e-05,5.87e-05,0.0808,0.804,160.051,celticmetal
0.634,0.915,6.0,-4.642,1.0,0.0389,0.00413,0.0,0.295,0.751,134.985,celticmetal
0.332,0.969,1.0,-4.592,1.0,0.0986,9.45e-05,5.31e-05,0.0984,0.414,105.014,celticmetal
0.574,0.976,5.0,-4.624,0.0,0.0401,5.82e-05,6.16e-05,0.105,0.618,105.034,celticmetal
0.24,0.958,11.0,-10.151,0.0,0.1,2.73e-05,0.0354,0.769,0.0718,161.887,celticmetal
0.476,0.971,2.0,-5.248,0.0,0.0617,0.000738,0.00824,0.118,0.421,134.146,celticmetal
0.295,0.974,2.0,-4.098,0.0,0.0844,1.84e-05,0.728,0.175,0.201,150.259,celticmetal
0.289,0.935,1.0,-3.62,0.0,0.0518,0.00377,0.00532,0.235,0.49,169.988,celticmetal
0.433,0.965,2.0,-5.544,0.0,0.0918,0.000153,0.000414,0.079,0.66,145.008,celticmetal
0.304,0.968,11.0,-4.808,0.0,0.135,3.74e-05,0.284,0.0722,0.261,105.051,celticmetal
0.213,0.937,2.0,-4.339,1.0,0.115,7.49e-06,0.0724,0.183,0.262,145.25,celticmetal
0.337,0.957,7.0,-4.622,1.0,0.101,6.29e-06,0.31,0.509,0.152,108.073,celticmetal
0.738,0.423,4.0,-9.089,0.0,0.0548,0.754,0.478,0.183,0.784,156.499,celticmetal
0.479,0.987,2.0,-3.777,1.0,0.0882,0.000552,7.54e-06,0.814,0.702,159.877,celticmetal
0.431,0.934,9.0,-4.564,0.0,0.0475,9.08e-05,5.88e-05,0.814,0.378,159.771,celticmetal
0.259,0.916,6.0,-3.998,0.0,0.0625,5.27e-05,8.16e-05,0.48,0.383,170.187,celticmetal
0.286,0.965,2.0,-3.489,0.0,0.0911,1.72e-05,0.0711,0.797,0.347,120.003,celticmetal
0.471,0.951,10.0,-4.78,1.0,0.06,1.16e-05,3.03e-06,0.0973,0.34,84.514,celticmetal
0.639,0.978,2.0,-3.6,1.0,0.0393,0.00494,1.98e-05,0.211,0.715,102.515,celticmetal
0.55,0.96,0.0,-3.974,1.0,0.15,0.00197,0.00723,0.141,0.674,145.067,celticmetal
0.525,0.981,11.0,-3.766,0.0,0.0783,0.0101,0.0227,0.142,0.738,154.864,celticmetal
0.373,0.968,7.0,-4.229,1.0,0.0782,0.00132,0.0274,0.0848,0.847,156.02,celticmetal
0.346,0.626,2.0,-5.954,1.0,0.0304,0.203,5.15e-06,0.0631,0.494,104.948,celticmetal
0.471,0.921,7.0,-6.338,1.0,0.0547,0.0365,0.000439,0.0459,0.873,144.697,celticmetal
0.204,0.956,7.0,-4.35,1.0,0.0896,0.00336,2.45e-05,0.303,0.557,156.108,celticmetal
0.285,0.942,7.0,-6.555,1.0,0.106,0.00976,9.07e-05,0.408,0.744,159.897,celticmetal
0.55,0.789,7.0,-9.722,1.0,0.0401,0.0125,0.000718,0.337,0.962,140.313,celticmetal
0.554,0.396,11.0,-13.366,1.0,0.0294,0.0113,0.00259,0.112,0.391,138.191,celticmetal
0.498,0.806,2.0,-8.684,1.0,0.0661,0.00269,0.0,0.164,0.741,146.622,celticmetal
0.321,0.97,5.0,-3.234,1.0,0.0719,0.000944,8.12e-06,0.137,0.587,148.719,celticmetal
0.342,0.981,3.0,-2.963,1.0,0.146,0.000382,7.25e-06,0.108,0.557,90.957,celticmetal
0.559,0.943,9.0,-3.745,1.0,0.0503,0.144,0.0181,0.169,0.888,154.949,celticmetal
0.416,0.823,6.0,-6.494,0.0,0.0524,0.00249,0.0308,0.315,0.643,123.428,celticmetal
0.257,0.951,8.0,-3.783,1.0,0.0997,5.38e-05,0.15,0.121,0.207,101.189,celticmetal
0.505,0.969,4.0,-4.745,0.0,0.045,0.000242,0.0451,0.0965,0.376,99.011,celticmetal
0.334,0.973,0.0,-3.454,1.0,0.09,2.48e-05,0.482,0.127,0.228,99.393,celticmetal
0.576,0.906,2.0,-7.677,1.0,0.0571,0.000332,0.0614,0.0908,0.211,127.935,celticmetal
0.436,0.955,11.0,-4.455,0.0,0.064,7.85e-05,0.00725,0.184,0.217,94.973,celticmetal
0.323,0.997,1.0,-2.414,1.0,0.161,8.77e-05,0.313,0.0934,0.0763,104.741,celticmetal
0.259,0.955,9.0,-11.841,1.0,0.13,0.162,0.693,0.507,0.203,96.861,celticmetal
0.385,0.997,7.0,-4.149,1.0,0.0992,0.000407,0.0973,0.272,0.247,182.026,celticmetal
0.48,0.916,0.0,-6.201,0.0,0.0455,0.000698,0.00281,0.193,0.396,117.844,celticmetal
0.431,0.992,2.0,-2.82,0.0,0.0966,0.000374,0.00401,0.378,0.234,107.096,celticmetal
0.466,0.984,2.0,-3.791,1.0,0.0608,4.2e-05,0.197,0.205,0.33,95.013,celticmetal
0.171,0.944,7.0,-5.469,1.0,0.0952,1.05e-06,0.945,0.075,0.066,118.342,celticmetal
0.495,0.835,10.0,-13.211,1.0,0.0523,0.00353,0.0,0.24,0.153,131.346,celticmetal
0.437,0.886,7.0,-3.882,1.0,0.121,3.99e-05,0.0248,0.122,0.257,167.953,celticmetal
0.389,0.882,4.0,-9.149,0.0,0.0698,0.00659,0.00153,0.0814,0.0976,160.002,celticmetal
0.508,0.946,2.0,-5.721,1.0,0.0513,0.000956,0.0713,0.22,0.257,87.631,celticmetal
0.381,0.967,5.0,-5.256,0.0,0.117,0.000251,0.00078,0.149,0.23,134.456,celticmetal
0.567,0.915,6.0,-4.946,1.0,0.115,0.000195,0.0,0.113,0.391,130.035,celticmetal
0.389,0.986,8.0,-1.763,0.0,0.0914,2.01e-05,0.0153,0.217,0.744,180.181,celticmetal
0.242,0.954,0.0,-4.639,1.0,0.184,0.000408,0.0,0.261,0.095,179.849,celticmetal
0.438,0.963,7.0,-3.274,1.0,0.0496,0.000153,0.000568,0.354,0.407,123.616,celticmetal
0.438,0.969,7.0,-2.605,1.0,0.131,1.16e-05,0.4,0.229,0.527,100.002,celticmetal
0.573,0.931,1.0,-4.581,1.0,0.0623,0.000445,5.08e-06,0.229,0.405,97.052,celticmetal
0.249,0.997,1.0,-1.142,0.0,0.218,1.19e-05,5.2e-05,0.304,0.315,200.217,celticmetal
0.503,0.935,11.0,-4.88,1.0,0.148,4.58e-05,0.0,0.0848,0.238,145.034,celticmetal
0.354,0.998,8.0,-1.431,0.0,0.146,2.09e-05,0.000292,0.311,0.332,166.117,celticmetal
0.324,0.804,0.0,-5.624,0.0,0.0498,0.00151,0.0,0.116,0.105,159.953,celticmetal
0.422,0.911,7.0,-5.066,1.0,0.0444,3.19e-06,0.43,0.268,0.37,152.032,celticmetal
0.4,0.885,2.0,-3.981,1.0,0.034,6.9e-05,0.309,0.627,0.497,79.986,celticmetal
0.373,0.967,2.0,-2.672,0.0,0.076,0.000519,0.7,0.236,0.409,94.04,celticmetal
0.657,0.927,4.0,-3.398,0.0,0.077,0.00345,0.00288,0.176,0.595,130.935,celticmetal
0.294,0.995,1.0,-4.383,0.0,0.168,0.000489,0.331,0.128,0.0379,88.777,celticmetal
0.403,0.976,8.0,-3.271,1.0,0.132,0.000694,0.0,0.402,0.473,160.025,celticmetal
0.225,0.995,6.0,-2.892,0.0,0.151,6.82e-05,0.562,0.0573,0.585,187.927,celticmetal
0.583,0.759,2.0,-6.505,1.0,0.0479,0.00214,0.000489,0.09,0.268,128.101,celticmetal
0.595,0.763,7.0,-5.322,1.0,0.0336,0.000128,1.01e-05,0.171,0.41,124.988,celticmetal
0.646,0.924,9.0,-6.287,0.0,0.0392,0.00336,0.0823,0.344,0.631,125.081,celticmetal
0.504,0.87,0.0,-7.649,1.0,0.0585,0.000708,0.00181,0.531,0.275,138.035,celticmetal
0.464,0.999,8.0,-1.468,1.0,0.141,2.02e-05,0.000419,0.137,0.178,113.946,celticmetal
0.468,0.993,9.0,-3.832,1.0,0.0702,0.000332,7.07e-05,0.683,0.287,141.584,celticmetal
0.519,0.986,3.0,-4.238,0.0,0.0531,6.21e-05,0.000328,0.365,0.452,119.984,celticmetal
0.378,0.975,1.0,-6.447,0.0,0.055,0.000128,0.0018,0.204,0.457,178.008,celticmetal
0.461,0.975,11.0,-2.685,0.0,0.0738,5.33e-05,0.00251,0.0997,0.597,90.001,celticmetal
0.349,0.978,11.0,-3.659,1.0,0.087,0.000125,0.0201,0.113,0.297,200.003,celticmetal
0.557,0.947,3.0,-3.733,1.0,0.0528,0.000232,0.0503,0.134,0.559,123.028,celticmetal
0.435,0.983,6.0,-3.492,0.0,0.0535,1.45e-05,0.00676,0.0876,0.568,84.964,celticmetal
0.404,0.964,2.0,-3.668,1.0,0.062,5.58e-05,0.0012,0.137,0.404,75.008,celticmetal
0.484,0.997,6.0,-2.04,1.0,0.0861,1.9e-05,0.0557,0.403,0.283,120.073,celticmetal
0.427,0.964,4.0,-3.269,0.0,0.0551,0.00012,0.0869,0.346,0.302,99.978,celticmetal
0.345,0.973,1.0,-3.806,0.0,0.135,0.00138,0.188,0.033,0.235,179.941,celticmetal
0.159,0.937,3.0,-5.505,0.0,0.0697,1.09e-06,0.928,0.111,0.146,107.932,celticmetal
0.487,0.99,6.0,-4.048,1.0,0.0539,3.04e-05,0.0788,0.292,0.328,97.635,celticmetal
0.547,0.997,4.0,-1.683,1.0,0.139,7.57e-05,0.0199,0.11,0.338,109.954,celticmetal
0.443,0.974,0.0,-3.422,1.0,0.117,0.000475,0.00906,0.318,0.205,128.09,celticmetal
0.336,0.944,4.0,-3.462,1.0,0.0706,0.0285,0.00876,0.0854,0.294,160.062,celticmetal
0.469,0.991,9.0,-3.702,1.0,0.155,0.0136,0.00283,0.0732,0.0628,110.022,celticmetal
0.333,0.973,11.0,-3.825,0.0,0.127,0.000591,0.274,0.124,0.217,180.026,celticmetal
0.289,0.99,2.0,-3.7,1.0,0.266,3.83e-06,0.916,0.34,0.505,142.398,celticmetal
0.306,0.989,6.0,-2.757,0.0,0.119,0.000369,0.202,0.2,0.593,121.577,celticmetal
0.487,0.994,6.0,-3.696,1.0,0.179,4.68e-05,0.0792,0.079,0.0613,130.018,celticmetal
0.355,0.929,11.0,-3.086,0.0,0.0562,0.0247,0.236,0.176,0.308,145.035,celticmetal
0.362,0.962,7.0,-3.301,0.0,0.0787,0.00192,1.88e-05,0.31,0.357,176.023,celticmetal
0.511,0.938,11.0,-3.774,0.0,0.0507,4.65e-05,0.0,0.336,0.655,134.999,celticmetal
0.614,0.914,7.0,-5.59,0.0,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0,celticmetal
0.179,0.91,4.0,-5.254,1.0,0.0876,3.33e-06,0.884,0.0885,0.0722,168.532,celticmetal
0.327,0.896,8.0,-4.947,1.0,0.0496,4.04e-05,0.24,0.116,0.281,117.766,celticmetal
0.397,0.949,2.0,-4.954,0.0,0.0865,1.82e-05,0.724,0.124,0.27,139.947,celticmetal
0.285,0.943,11.0,-6.222,0.0,0.0523,8.11e-06,0.853,0.109,0.355,94.451,celticmetal
0.154,0.948,2.0,-5.55,0.0,0.252,4.31e-05,0.824,0.297,0.127,160.122,celticmetal
0.31,0.938,2.0,-2.564,0.0,0.151,0.00927,0.0,0.259,0.532,161.026,celticmetal
0.463,0.975,5.0,-3.219,0.0,0.0729,0.00401,0.00133,0.0894,0.449,156.191,celticmetal
0.571,0.87,1.0,-5.871,1.0,0.0377,0.000396,0.0169,0.144,0.676,141.96,celticmetal
0.276,0.993,11.0,-4.824,0.0,0.128,5.27e-05,0.0136,0.0984,0.13,104.77,celticmetal
0.508,0.998,5.0,-1.445,0.0,0.145,3.25e-05,0.00187,0.969,0.265,115.044,celticmetal
0.532,0.809,2.0,-6.659,0.0,0.0368,0.0417,0.0,0.394,0.2,110.018,celticmetal
0.454,0.79,10.0,-5.973,1.0,0.0359,0.000113,0.114,0.176,0.259,121.967,celticmetal
0.449,0.99,6.0,-3.609,0.0,0.0728,0.000127,0.00534,0.471,0.325,139.509,celticmetal
0.49,0.877,9.0,-5.394,1.0,0.044,0.000131,0.000622,0.0987,0.393,148.032,celticmetal
0.214,0.993,0.0,-3.407,1.0,0.305,5.6e-05,0.438,0.0763,0.18,187.32,celticmetal
0.494,0.735,0.0,-6.326,0.0,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,celticmetal
0.225,0.935,9.0,-4.772,0.0,0.0824,5.61e-06,0.208,0.123,0.314,77.653,celticmetal
0.576,0.989,2.0,-1.909,1.0,0.112,0.00252,0.0032,0.0243,0.352,135.093,celticmetal
0.416,0.906,3.0,-3.257,1.0,0.169,0.00142,0.000786,0.0849,0.439,130.056,celticmetal
0.475,0.998,8.0,-1.468,0.0,0.111,1.14e-05,0.0293,0.221,0.268,114.996,celticmetal
0.466,0.963,0.0,-3.759,0.0,0.0483,0.000221,0.508,0.425,0.355,109.994,celticmetal
0.207,0.995,7.0,-2.936,1.0,0.223,5.74e-05,0.217,0.251,0.444,179.301,celticmetal
0.585,0.982,1.0,-6.063,1.0,0.0506,4e-05,0.0619,0.293,0.669,117.99,celticmetal
0.414,0.979,4.0,-4.383,0.0,0.0648,1.9e-05,0.15,0.209,0.508,97.57,celticmetal
0.326,0.934,8.0,-4.565,1.0,0.142,0.000207,0.0696,0.102,0.274,145.055,celticmetal
0.473,0.995,2.0,-1.837,1.0,0.0897,3.68e-05,0.0324,0.0693,0.0773,100.005,celticmetal
0.549,0.877,2.0,-3.725,0.0,0.0379,0.00278,0.0175,0.0493,0.369,127.966,celticmetal
0.287,0.365,1.0,-18.522,0.0,0.0381,0.0337,0.627,0.165,0.0979,135.077,celticmetal
0.399,0.987,11.0,-7.769,1.0,0.0856,2.67e-05,0.676,0.158,0.449,154.043,celticmetal
0.431,0.834,10.0,-5.686,0.0,0.0527,0.000329,0.000114,0.137,0.194,176.219,celticmetal
0.388,0.991,1.0,-3.102,0.0,0.098,0.000988,0.00449,0.33,0.141,94.97,celticmetal
0.355,0.994,6.0,-1.698,1.0,0.113,1.85e-05,0.00503,0.326,0.512,170.564,celticmetal
0.529,0.953,9.0,-7.178,0.0,0.0432,9.43e-05,0.901,0.328,0.555,132.0,celticmetal
0.532,0.984,1.0,-3.435,1.0,0.101,1.62e-05,0.102,0.36,0.384,110.03,celticmetal
0.304,0.91,2.0,-6.096,0.0,0.117,0.0524,3.61e-05,0.111,0.305,118.794,celticmetal
0.276,0.434,7.0,-14.679,1.0,0.0574,0.251,0.923,0.0946,0.114,96.647,celticmetal
0.126,0.444,2.0,-13.561,0.0,0.0443,0.322,0.93,0.0823,0.161,67.437,celticmetal
0.219,0.574,0.0,-10.329,1.0,0.14,0.13,0.933,0.137,0.237,177.64,celticmetal
0.652,0.484,9.0,-4.156,0.0,0.03,0.893,0.0,0.188,0.457,131.882,celticmetal
0.635,0.521,7.0,-5.452,1.0,0.0339,0.871,0.0,0.11,0.84,153.769,celticmetal
0.464,0.912,7.0,-4.32,1.0,0.106,0.0516,0.0,0.309,0.822,104.755,celticmetal
0.667,0.897,2.0,-5.135,1.0,0.0418,0.626,0.229,0.0932,0.955,121.852,celticmetal
0.452,0.928,2.0,-3.133,1.0,0.079,0.000706,0.000637,0.226,0.6,129.188,celticmetal
0.787,0.722,0.0,-11.92,1.0,0.0287,0.654,0.971,0.182,0.746,90.07,celticmetal
0.58,0.402,2.0,-15.045,1.0,0.0378,0.0912,0.888,0.179,0.291,129.991,celticmetal
